order_id,customer_id,product_id,order_date,quantity,discount_pct,gross_revenue_gbp,net_revenue_gbp,status
ORD-004656,CUST-01379,PROD-0005,2025-10-08,2,0.052,566.24,536.8,Completed
ORD-004657,CUST-00606,PROD-0071,2025-12-23,2,0.047,838.12,798.73,Refunded
ORD-004658,CUST-00689,PROD-0025,2026-04-23,1,0.049,118.41,112.61,Cancelled
ORD-004659,CUST-01965,PROD-0032,2025-07-02,1,0.011,304.48,301.13,Completed
ORD-004660,CUST-02147,PROD-0029,2026-05-30,2,0.019,924.98,907.41,Completed
ORD-004661,CUST-01864,PROD-0041,2025-09-24,1,0.015,26.17,25.78,Completed
ORD-004662,CUST-01360,PROD-0046,2026-07-10,5,0.04,2389.95,2294.35,Completed
ORD-004663,CUST-00006,PROD-0047,2026-03-31,3,0.02,1195.56,1171.65,Completed
ORD-004664,CUST-00864,PROD-0063,2025-11-26,1,0.03,469.36,455.28,Cancelled
ORD-004665,CUST-00571,PROD-0017,2026-06-11,5,0.058,1591.85,1499.52,Completed
ORD-004666,CUST-01698,PROD-0069,2025-03-20,3,0.133,161.55,140.06,Cancelled
ORD-004667,CUST-01648,PROD-0079,2024-12-05,2,0.0,949.66,949.66,Completed
ORD-004668,CUST-01420,PROD-0039,2025-11-20,2,0.158,507.66,427.45,Refunded
ORD-004669,CUST-00153,PROD-0033,2025-10-01,1,0.008,108.08,107.22,Completed
ORD-004670,CUST-01977,PROD-0029,2026-06-24,1,0.074,462.49,428.27,Completed
ORD-004671,CUST-00744,PROD-0026,2024-07-31,1,0.025,197.11,192.18,Completed
ORD-004672,CUST-00836,PROD-0055,2026-06-08,1,0.048,58.05,55.26,Completed
ORD-004673,CUST-01937,PROD-0070,2026-02-23,2,0.021,666.74,652.74,Completed
ORD-004674,CUST-00809,PROD-0033,2026-07-10,1,0.035,108.08,104.3,Completed
ORD-004675,CUST-00940,PROD-0047,2026-07-23,2,0.038,797.04,766.75,Completed
ORD-004676,CUST-00042,PROD-0014,2026-05-30,1,0.007,246.13,244.41,Refunded
ORD-004677,CUST-00231,PROD-0046,2026-02-05,2,0.059,955.98,899.58,Completed
ORD-004678,CUST-01120,PROD-0073,2025-07-17,2,0.028,277.74,269.96,Completed
ORD-004679,CUST-00339,PROD-0049,2026-05-27,1,0.012,288.08,284.62,Completed
ORD-004680,CUST-01446,PROD-0077,2026-06-25,3,0.03,389.64,377.95,Completed
ORD-004681,CUST-00179,PROD-0016,2026-07-08,2,0.002,575.46,574.31,Completed
ORD-004682,CUST-02147,PROD-0067,2026-05-10,1,0.048,478.33,455.37,Completed
ORD-004683,CUST-00079,PROD-0059,2025-06-27,4,0.05,1451.64,1379.06,Completed
ORD-004684,CUST-00688,PROD-0019,2025-12-07,3,0.062,930.3,872.62,Completed
ORD-004685,CUST-02082,PROD-0069,2026-01-20,1,0.063,53.85,50.46,Completed
ORD-004686,CUST-00139,PROD-0063,2024-11-09,1,0.053,469.36,444.48,Completed
ORD-004687,CUST-00767,PROD-0001,2026-05-29,2,0.046,651.62,621.65,Completed
ORD-004688,CUST-00238,PROD-0056,2025-12-15,6,0.036,1390.32,1340.27,Refunded
ORD-004689,CUST-01826,PROD-0003,2026-06-15,1,0.006,281.07,279.38,Completed
ORD-004690,CUST-01964,PROD-0063,2025-04-14,3,0.043,1408.08,1347.53,Completed
ORD-004691,CUST-00480,PROD-0064,2026-03-19,3,0.023,1318.56,1288.23,Completed
ORD-004692,CUST-02060,PROD-0014,2025-01-16,2,0.111,492.26,437.62,Completed
ORD-004693,CUST-01482,PROD-0009,2026-04-14,3,0.015,1382.46,1361.72,Completed
ORD-004694,CUST-01396,PROD-0004,2025-10-20,1,0.01,257.4,254.83,Completed
ORD-004695,CUST-00097,PROD-0071,2025-12-30,5,0.074,2095.3,1940.25,Completed
ORD-004696,CUST-01261,PROD-0013,2025-11-27,1,0.084,43.25,39.62,Completed
ORD-004697,CUST-00435,PROD-0004,2026-01-08,4,0.083,1029.6,944.14,Completed
ORD-004698,CUST-00427,PROD-0072,2025-03-07,1,0.05,61.63,58.55,Completed
ORD-004699,CUST-01636,PROD-0064,2025-05-03,1,0.001,439.52,439.08,Completed
ORD-004700,CUST-00317,PROD-0029,2026-03-22,3,0.005,1387.47,1380.53,Completed
ORD-004701,CUST-01399,PROD-0005,2026-02-24,1,0.014,283.12,279.16,Cancelled
ORD-004702,CUST-00556,PROD-0064,2024-03-20,1,0.005,439.52,437.32,Completed
ORD-004703,CUST-01433,PROD-0003,2025-07-13,4,0.018,1124.28,1104.04,Completed
ORD-004704,CUST-01968,PROD-0064,2024-09-10,2,0.06,879.04,826.3,Completed
ORD-004705,CUST-01858,PROD-0018,2025-11-12,3,0.058,1231.92,1160.47,Refunded
ORD-004706,CUST-00719,PROD-0073,2025-03-11,2,0.005,277.74,276.35,Completed
ORD-004707,CUST-01245,PROD-0070,2026-07-19,5,0.105,1666.85,1491.83,Completed
ORD-004708,CUST-00387,PROD-0067,2025-07-10,2,0.073,956.66,886.82,Completed
ORD-004709,CUST-00173,PROD-0066,2025-10-09,2,0.072,733.48,680.67,Completed
ORD-004710,CUST-01822,PROD-0016,2026-01-14,1,0.032,287.73,278.52,Completed
ORD-004711,CUST-01384,PROD-0012,2026-02-13,1,0.032,494.72,478.89,Completed
ORD-004712,CUST-00219,PROD-0004,2025-10-28,1,0.014,257.4,253.8,Completed
ORD-004713,CUST-01339,PROD-0010,2026-07-19,1,0.014,229.74,226.52,Completed
ORD-004714,CUST-02107,PROD-0026,2025-01-16,1,0.029,197.11,191.39,Completed
ORD-004715,CUST-01913,PROD-0066,2025-09-09,3,0.008,1100.22,1091.42,Completed
ORD-004716,CUST-02033,PROD-0075,2026-01-27,2,0.035,448.5,432.8,Cancelled
ORD-004717,CUST-00926,PROD-0011,2026-03-13,1,0.023,148.56,145.14,Completed
ORD-004718,CUST-01417,PROD-0059,2026-06-28,1,0.061,362.91,340.77,Cancelled
ORD-004719,CUST-01918,PROD-0045,2026-02-26,2,0.003,582.08,580.33,Completed
ORD-004720,CUST-02054,PROD-0002,2026-01-07,2,0.017,963.56,947.18,Completed
ORD-004721,CUST-01405,PROD-0001,2025-06-20,1,0.001,325.81,325.48,Completed
ORD-004722,CUST-02002,PROD-0010,2026-04-01,2,0.11,459.48,408.94,Cancelled
ORD-004723,CUST-01194,PROD-0009,2024-06-19,1,0.01,460.82,456.21,Cancelled
ORD-004724,CUST-00167,PROD-0051,2025-04-08,1,0.025,448.03,436.83,Completed
ORD-004725,CUST-01693,PROD-0079,2026-01-20,7,0.024,3323.81,3244.04,Completed
ORD-004726,CUST-02081,PROD-0076,2026-06-25,1,0.004,359.31,357.87,Refunded
ORD-004727,CUST-00094,PROD-0035,2026-01-31,2,0.018,873.46,857.74,Completed
ORD-004728,CUST-01619,PROD-0070,2025-09-27,3,0.038,1000.11,962.11,Completed
ORD-004729,CUST-01279,PROD-0027,2026-07-11,1,0.031,185.27,179.53,Completed
ORD-004730,CUST-00144,PROD-0072,2024-10-03,1,0.003,61.63,61.45,Completed
ORD-004731,CUST-01664,PROD-0073,2026-07-09,5,0.004,694.35,691.57,Completed
ORD-004732,CUST-01634,PROD-0047,2025-08-06,1,0.033,398.52,385.37,Completed
ORD-004733,CUST-01324,PROD-0080,2026-05-21,6,0.022,1306.44,1277.7,Cancelled
ORD-004734,CUST-00091,PROD-0051,2026-01-04,4,0.008,1792.12,1777.78,Completed
ORD-004735,CUST-00951,PROD-0077,2026-06-11,2,0.027,259.76,252.75,Completed
ORD-004736,CUST-00976,PROD-0071,2025-01-25,1,0.012,419.06,414.03,Completed
ORD-004737,CUST-00276,PROD-0044,2025-02-21,2,0.001,957.2,956.24,Completed
ORD-004738,CUST-00220,PROD-0011,2025-08-16,1,0.079,148.56,136.82,Cancelled
ORD-004739,CUST-00243,PROD-0044,2025-06-25,1,0.076,478.6,442.23,Cancelled
ORD-004740,CUST-00212,PROD-0027,2026-06-04,2,0.014,370.54,365.35,Completed
ORD-004741,CUST-01399,PROD-0012,2026-03-01,3,0.037,1484.16,1429.25,Completed
ORD-004742,CUST-01404,PROD-0022,2026-05-07,3,0.04,97.47,93.57,Completed
ORD-004743,CUST-01671,PROD-0054,2024-11-12,2,0.03,743.14,720.85,Cancelled
ORD-004744,CUST-01933,PROD-0015,2025-02-04,1,0.011,195.32,193.17,Completed
ORD-004745,CUST-01437,PROD-0077,2026-04-04,1,0.073,129.88,120.4,Completed
ORD-004746,CUST-01698,PROD-0068,2025-09-27,1,0.0,477.41,477.41,Completed
ORD-004747,CUST-01180,PROD-0020,2026-05-19,6,0.019,877.44,860.77,Completed
ORD-004748,CUST-00256,PROD-0067,2026-01-26,2,0.162,956.66,801.68,Completed
ORD-004749,CUST-01836,PROD-0045,2025-05-29,13,0.038,3783.52,3639.75,Completed
ORD-004750,CUST-02167,PROD-0027,2025-12-19,1,0.095,185.27,167.67,Completed
ORD-004751,CUST-01877,PROD-0080,2025-02-21,2,0.031,435.48,421.98,Completed
ORD-004752,CUST-01744,PROD-0009,2026-05-02,1,0.025,460.82,449.3,Completed
ORD-004753,CUST-00077,PROD-0063,2025-08-25,4,0.037,1877.44,1807.97,Completed
ORD-004754,CUST-01755,PROD-0038,2024-12-25,1,0.025,244.92,238.8,Cancelled
ORD-004755,CUST-00063,PROD-0049,2024-11-11,1,0.011,288.08,284.91,Completed
ORD-004756,CUST-01040,PROD-0071,2024-09-09,1,0.042,419.06,401.46,Completed
ORD-004757,CUST-00867,PROD-0058,2025-10-06,6,0.024,2896.14,2826.63,Completed
ORD-004758,CUST-01228,PROD-0009,2026-01-04,2,0.04,921.64,884.77,Cancelled
ORD-004759,CUST-01981,PROD-0046,2025-02-07,1,0.062,477.99,448.35,Completed
ORD-004760,CUST-00404,PROD-0049,2025-10-30,2,0.022,576.16,563.48,Completed
ORD-004761,CUST-01125,PROD-0003,2026-06-16,6,0.1,1686.42,1517.78,Completed
ORD-004762,CUST-00035,PROD-0012,2026-01-04,3,0.18,1484.16,1217.01,Cancelled
ORD-004763,CUST-02062,PROD-0058,2026-02-18,1,0.001,482.69,482.21,Completed
ORD-004764,CUST-00826,PROD-0071,2025-02-14,2,0.075,838.12,775.26,Completed
ORD-004765,CUST-01470,PROD-0026,2025-06-22,2,0.064,394.22,368.99,Completed
ORD-004766,CUST-01944,PROD-0011,2026-05-30,2,0.059,297.12,279.59,Cancelled
ORD-004767,CUST-00249,PROD-0050,2026-01-02,1,0.075,210.02,194.27,Completed
ORD-004768,CUST-02103,PROD-0043,2026-06-02,3,0.012,286.65,283.21,Completed
ORD-004769,CUST-01747,PROD-0042,2026-04-19,2,0.035,569.6,549.66,Completed
ORD-004770,CUST-01311,PROD-0045,2026-03-26,5,0.058,1455.2,1370.8,Completed
ORD-004771,CUST-00696,PROD-0018,2026-05-20,5,0.012,2053.2,2028.56,Completed
ORD-004772,CUST-00361,PROD-0034,2026-06-14,1,0.045,494.42,472.17,Completed
ORD-004773,CUST-02167,PROD-0060,2026-04-08,1,0.085,86.6,79.24,Completed
ORD-004774,CUST-01606,PROD-0065,2026-06-29,2,0.008,357.5,354.64,Completed
ORD-004775,CUST-00534,PROD-0055,2026-04-20,3,0.044,174.15,166.49,Completed
ORD-004776,CUST-00985,PROD-0075,2026-01-05,1,0.118,224.25,197.79,Completed
ORD-004777,CUST-00313,PROD-0002,2024-11-03,1,0.023,481.78,470.7,Completed
ORD-004778,CUST-02058,PROD-0036,2025-11-30,3,0.027,757.65,737.19,Refunded
ORD-004779,CUST-00983,PROD-0075,2026-07-25,2,0.116,448.5,396.47,Completed
ORD-004780,CUST-00935,PROD-0017,2026-07-25,3,0.036,955.11,920.73,Completed
ORD-004781,CUST-00581,PROD-0044,2026-03-24,3,0.002,1435.8,1432.93,Completed
ORD-004782,CUST-01876,PROD-0010,2025-09-17,1,0.025,229.74,224.0,Completed
ORD-004783,CUST-00460,PROD-0075,2026-07-19,1,0.111,224.25,199.36,Completed
ORD-004784,CUST-00165,PROD-0061,2026-07-15,3,0.074,1377.3,1275.38,Completed
ORD-004785,CUST-01743,PROD-0024,2026-05-01,3,0.041,512.22,491.22,Completed
ORD-004786,CUST-02178,PROD-0024,2025-03-21,1,0.088,170.74,155.71,Completed
ORD-004787,CUST-01321,PROD-0080,2025-01-09,1,0.011,217.74,215.34,Completed
ORD-004788,CUST-01110,PROD-0025,2025-06-05,1,0.059,118.41,111.42,Completed
ORD-004789,CUST-00332,PROD-0044,2026-03-23,1,0.039,478.6,459.93,Completed
ORD-004790,CUST-00216,PROD-0020,2026-03-21,1,0.012,146.24,144.49,Completed
ORD-004791,CUST-00213,PROD-0067,2025-08-01,1,0.005,478.33,475.94,Completed
ORD-004792,CUST-01289,PROD-0059,2026-07-25,3,0.025,1088.73,1061.51,Completed
ORD-004793,CUST-01066,PROD-0036,2025-04-10,2,0.07,505.1,469.74,Refunded
ORD-004794,CUST-00200,PROD-0039,2026-02-12,6,0.044,1522.98,1455.97,Completed
ORD-004795,CUST-01823,PROD-0062,2025-05-29,3,0.077,1424.67,1314.97,Completed
ORD-004796,CUST-01471,PROD-0046,2026-03-18,4,0.12,1911.96,1682.52,Refunded
ORD-004797,CUST-01330,PROD-0010,2025-11-28,1,0.03,229.74,222.85,Completed
ORD-004798,CUST-01763,PROD-0005,2026-03-31,1,0.022,283.12,276.89,Completed
ORD-004799,CUST-01807,PROD-0023,2026-01-10,3,0.027,1218.39,1185.49,Cancelled
ORD-004800,CUST-02025,PROD-0039,2026-06-23,2,0.082,507.66,466.03,Completed
ORD-004801,CUST-02023,PROD-0080,2026-05-26,1,0.036,217.74,209.9,Completed
ORD-004802,CUST-00087,PROD-0012,2025-01-17,3,0.101,1484.16,1334.26,Completed
ORD-004803,CUST-01137,PROD-0021,2026-07-20,1,0.031,451.82,437.81,Completed
ORD-004804,CUST-00074,PROD-0001,2026-06-27,1,0.039,325.81,313.1,Completed
ORD-004805,CUST-01168,PROD-0026,2026-04-15,5,0.118,985.55,869.26,Completed
ORD-004806,CUST-00162,PROD-0019,2025-11-26,1,0.06,310.1,291.49,Completed
ORD-004807,CUST-00959,PROD-0038,2025-04-30,1,0.022,244.92,239.53,Completed
ORD-004808,CUST-02066,PROD-0057,2026-07-26,2,0.027,973.2,946.92,Refunded
ORD-004809,CUST-00005,PROD-0015,2025-08-09,3,0.008,585.96,581.27,Completed
ORD-004810,CUST-01625,PROD-0065,2026-06-13,2,0.019,357.5,350.71,Completed
ORD-004811,CUST-00738,PROD-0016,2026-05-08,2,0.034,575.46,555.89,Completed
ORD-004812,CUST-02103,PROD-0019,2026-06-05,1,0.013,310.1,306.07,Completed
ORD-004813,CUST-00996,PROD-0009,2025-12-12,3,0.074,1382.46,1280.16,Completed
ORD-004814,CUST-01356,PROD-0006,2026-06-17,5,0.001,1555.05,1553.49,Completed
ORD-004815,CUST-01676,PROD-0022,2024-12-28,1,0.081,32.49,29.86,Completed
ORD-004816,CUST-01764,PROD-0002,2025-03-19,1,0.003,481.78,480.33,Completed
ORD-004817,CUST-01741,PROD-0056,2026-07-21,3,0.036,695.16,670.13,Completed
ORD-004818,CUST-00379,PROD-0006,2026-06-12,1,0.022,311.01,304.17,Completed
ORD-004819,CUST-00086,PROD-0011,2025-10-27,5,0.044,742.8,710.12,Completed
ORD-004820,CUST-00174,PROD-0072,2026-01-20,2,0.015,123.26,121.41,Cancelled
ORD-004821,CUST-01189,PROD-0054,2026-06-07,4,0.041,1486.28,1425.34,Refunded
ORD-004822,CUST-01162,PROD-0016,2025-09-03,2,0.087,575.46,525.39,Completed
ORD-004823,CUST-00835,PROD-0041,2026-06-30,2,0.017,52.34,51.45,Completed
ORD-004824,CUST-01382,PROD-0053,2026-04-18,1,0.07,477.84,444.39,Completed
ORD-004825,CUST-02159,PROD-0068,2026-06-22,4,0.073,1909.64,1770.24,Completed
ORD-004826,CUST-00287,PROD-0002,2026-06-02,1,0.013,481.78,475.52,Completed
ORD-004827,CUST-00970,PROD-0061,2025-12-01,1,0.034,459.1,443.49,Completed
ORD-004828,CUST-01050,PROD-0075,2026-04-01,1,0.031,224.25,217.3,Completed
ORD-004829,CUST-01506,PROD-0067,2026-02-09,1,0.056,478.33,451.54,Completed
ORD-004830,CUST-01924,PROD-0078,2024-02-21,2,0.061,493.62,463.51,Completed
ORD-004831,CUST-00724,PROD-0022,2026-07-16,1,0.045,32.49,31.03,Completed
ORD-004832,CUST-02018,PROD-0074,2024-04-10,2,0.003,592.88,591.1,Completed
ORD-004833,CUST-00130,PROD-0032,2026-04-05,5,0.027,1522.4,1481.3,Completed
ORD-004834,CUST-01069,PROD-0005,2026-07-07,3,0.049,849.36,807.74,Completed
ORD-004835,CUST-00706,PROD-0072,2025-02-03,1,0.013,61.63,60.83,Completed
ORD-004836,CUST-00835,PROD-0063,2026-02-25,2,0.016,938.72,923.7,Completed
ORD-004837,CUST-02080,PROD-0077,2026-07-16,2,0.091,259.76,236.12,Completed
ORD-004838,CUST-00504,PROD-0057,2025-12-03,1,0.078,486.6,448.65,Completed
ORD-004839,CUST-00589,PROD-0018,2026-03-19,1,0.03,410.64,398.32,Cancelled
ORD-004840,CUST-01925,PROD-0026,2025-09-16,2,0.094,394.22,357.16,Cancelled
ORD-004841,CUST-00343,PROD-0078,2026-02-26,1,0.056,246.81,232.99,Completed
ORD-004842,CUST-00439,PROD-0007,2025-10-23,1,0.007,346.79,344.36,Completed
ORD-004843,CUST-00016,PROD-0061,2026-02-23,4,0.049,1836.4,1746.42,Refunded
ORD-004844,CUST-00636,PROD-0021,2026-02-09,3,0.001,1355.46,1354.1,Completed
ORD-004845,CUST-00623,PROD-0053,2026-05-03,2,0.057,955.68,901.21,Completed
ORD-004846,CUST-01662,PROD-0068,2025-10-05,2,0.027,954.82,929.04,Completed
ORD-004847,CUST-00464,PROD-0008,2026-06-26,1,0.01,354.43,350.89,Completed
ORD-004848,CUST-01879,PROD-0062,2025-08-07,2,0.005,949.78,945.03,Completed
ORD-004849,CUST-00783,PROD-0056,2025-11-18,16,0.084,3707.52,3396.09,Completed
ORD-004850,CUST-01251,PROD-0046,2026-07-20,1,0.051,477.99,453.61,Completed
ORD-004851,CUST-00816,PROD-0080,2025-08-19,3,0.084,653.22,598.35,Completed
ORD-004852,CUST-01115,PROD-0009,2025-07-23,2,0.076,921.64,851.6,Completed
ORD-004853,CUST-01767,PROD-0032,2026-06-04,1,0.019,304.48,298.69,Completed
ORD-004854,CUST-00974,PROD-0070,2026-06-12,1,0.034,333.37,322.04,Completed
ORD-004855,CUST-00683,PROD-0004,2026-03-26,1,0.029,257.4,249.94,Completed
ORD-004856,CUST-00283,PROD-0080,2026-04-22,2,0.117,435.48,384.53,Completed
ORD-004857,CUST-02004,PROD-0055,2026-07-30,3,0.06,174.15,163.7,Completed
ORD-004858,CUST-00580,PROD-0008,2024-11-21,1,0.015,354.43,349.11,Completed
ORD-004859,CUST-01335,PROD-0079,2025-01-25,2,0.017,949.66,933.52,Completed
ORD-004860,CUST-01527,PROD-0069,2025-08-16,5,0.037,269.25,259.29,Completed
ORD-004861,CUST-00554,PROD-0067,2026-01-03,1,0.022,478.33,467.81,Refunded
ORD-004862,CUST-01802,PROD-0061,2026-02-21,1,0.021,459.1,449.46,Completed
ORD-004863,CUST-00845,PROD-0006,2025-05-23,1,0.035,311.01,300.12,Completed
ORD-004864,CUST-00451,PROD-0039,2026-04-08,4,0.048,1015.32,966.58,Cancelled
ORD-004865,CUST-01704,PROD-0039,2026-04-07,1,0.023,253.83,247.99,Completed
ORD-004866,CUST-00655,PROD-0028,2026-04-23,1,0.005,108.59,108.05,Completed
ORD-004867,CUST-02171,PROD-0020,2026-01-22,2,0.048,292.48,278.44,Completed
ORD-004868,CUST-00728,PROD-0047,2025-11-30,1,0.04,398.52,382.58,Completed
ORD-004869,CUST-02107,PROD-0003,2026-04-07,1,0.025,281.07,274.04,Completed
ORD-004870,CUST-01971,PROD-0029,2026-06-07,2,0.119,924.98,814.91,Completed
ORD-004871,CUST-00027,PROD-0015,2026-06-04,2,0.129,390.64,340.25,Completed
ORD-004872,CUST-00418,PROD-0028,2026-05-31,1,0.051,108.59,103.05,Completed
ORD-004873,CUST-01817,PROD-0063,2025-05-20,3,0.062,1408.08,1320.78,Completed
ORD-004874,CUST-01170,PROD-0057,2026-04-13,1,0.004,486.6,484.65,Completed
ORD-004875,CUST-00151,PROD-0030,2026-02-03,2,0.078,556.24,512.85,Completed
ORD-004876,CUST-00713,PROD-0007,2026-03-17,1,0.09,346.79,315.58,Completed
ORD-004877,CUST-00564,PROD-0078,2026-01-26,2,0.006,493.62,490.66,Completed
ORD-004878,CUST-01570,PROD-0031,2026-04-15,4,0.061,655.64,615.65,Completed
ORD-004879,CUST-00148,PROD-0039,2026-06-22,1,0.05,253.83,241.14,Completed
ORD-004880,CUST-00758,PROD-0041,2025-06-06,1,0.018,26.17,25.7,Completed
ORD-004881,CUST-00317,PROD-0002,2026-04-15,3,0.059,1445.34,1360.06,Completed
ORD-004882,CUST-01077,PROD-0065,2026-07-16,2,0.065,357.5,334.26,Completed
ORD-004883,CUST-00681,PROD-0044,2026-07-15,1,0.002,478.6,477.64,Completed
ORD-004884,CUST-01994,PROD-0059,2025-11-03,2,0.025,725.82,707.67,Completed
ORD-004885,CUST-01893,PROD-0050,2026-02-04,2,0.03,420.04,407.44,Refunded
ORD-004886,CUST-01050,PROD-0023,2026-02-01,1,0.028,406.13,394.76,Completed
ORD-004887,CUST-00945,PROD-0072,2026-05-23,2,0.006,123.26,122.52,Completed
ORD-004888,CUST-00673,PROD-0050,2026-05-17,2,0.078,420.04,387.28,Completed
ORD-004889,CUST-00381,PROD-0066,2026-06-11,4,0.008,1466.96,1455.22,Completed
ORD-004890,CUST-00666,PROD-0073,2025-04-05,2,0.023,277.74,271.35,Refunded
ORD-004891,CUST-01285,PROD-0010,2026-07-17,2,0.046,459.48,438.34,Completed
ORD-004892,CUST-01558,PROD-0044,2025-09-07,1,0.097,478.6,432.18,Completed
ORD-004893,CUST-01575,PROD-0030,2025-09-25,1,0.023,278.12,271.72,Completed
ORD-004894,CUST-02114,PROD-0023,2026-04-22,1,0.022,406.13,397.2,Refunded
ORD-004895,CUST-00100,PROD-0032,2025-06-21,4,0.017,1217.92,1197.22,Completed
ORD-004896,CUST-00203,PROD-0030,2026-07-09,1,0.005,278.12,276.73,Completed
ORD-004897,CUST-01268,PROD-0016,2026-05-07,1,0.003,287.73,286.87,Completed
ORD-004898,CUST-00211,PROD-0024,2024-11-04,3,0.016,512.22,504.02,Completed
ORD-004899,CUST-01466,PROD-0056,2025-08-08,1,0.023,231.72,226.39,Completed
ORD-004900,CUST-02165,PROD-0073,2025-08-17,2,0.083,277.74,254.69,Completed
ORD-004901,CUST-01405,PROD-0038,2025-09-25,2,0.038,489.84,471.23,Completed
ORD-004902,CUST-00213,PROD-0074,2026-02-07,4,0.061,1185.76,1113.43,Completed
ORD-004903,CUST-01003,PROD-0036,2026-06-12,2,0.05,505.1,479.84,Completed
ORD-004904,CUST-01835,PROD-0001,2025-01-14,1,0.058,325.81,306.91,Completed
ORD-004905,CUST-00737,PROD-0022,2026-05-31,2,0.044,64.98,62.12,Completed
ORD-004906,CUST-00682,PROD-0077,2025-12-21,1,0.097,129.88,117.28,Completed
ORD-004907,CUST-00732,PROD-0039,2026-01-26,2,0.079,507.66,467.55,Completed
ORD-004908,CUST-00739,PROD-0057,2026-03-31,2,0.001,973.2,972.23,Completed
ORD-004909,CUST-00826,PROD-0017,2026-05-16,1,0.001,318.37,318.05,Completed
ORD-004910,CUST-01518,PROD-0030,2024-07-03,1,0.032,278.12,269.22,Completed
ORD-004911,CUST-01849,PROD-0019,2026-06-19,1,0.055,310.1,293.04,Completed
ORD-004912,CUST-01683,PROD-0029,2026-02-09,3,0.054,1387.47,1312.55,Completed
ORD-004913,CUST-02006,PROD-0074,2025-12-05,2,0.006,592.88,589.32,Completed
ORD-004914,CUST-02149,PROD-0044,2025-05-22,2,0.033,957.2,925.61,Completed
ORD-004915,CUST-01846,PROD-0072,2025-12-08,1,0.053,61.63,58.36,Completed
ORD-004916,CUST-00314,PROD-0078,2025-05-04,2,0.076,493.62,456.1,Completed
ORD-004917,CUST-01203,PROD-0010,2026-07-16,2,0.031,459.48,445.24,Completed
ORD-004918,CUST-01221,PROD-0010,2024-11-25,1,0.03,229.74,222.85,Completed
ORD-004919,CUST-00259,PROD-0003,2026-06-21,2,0.027,562.14,546.96,Completed
ORD-004920,CUST-01416,PROD-0017,2025-08-13,1,0.066,318.37,297.36,Cancelled
ORD-004921,CUST-02174,PROD-0067,2026-07-30,1,0.07,478.33,444.85,Completed
ORD-004922,CUST-00831,PROD-0074,2025-09-11,3,0.119,889.32,783.49,Completed
ORD-004923,CUST-01892,PROD-0006,2025-08-17,1,0.037,311.01,299.5,Completed
ORD-004924,CUST-01209,PROD-0068,2026-06-27,1,0.044,477.41,456.4,Completed
ORD-004925,CUST-00349,PROD-0010,2025-07-17,2,0.025,459.48,447.99,Completed
ORD-004926,CUST-01871,PROD-0056,2025-12-11,5,0.041,1158.6,1111.1,Completed
ORD-004927,CUST-00418,PROD-0007,2025-09-26,1,0.001,346.79,346.44,Completed
ORD-004928,CUST-01364,PROD-0079,2026-06-22,3,0.032,1424.49,1378.91,Completed
ORD-004929,CUST-01077,PROD-0040,2026-07-17,1,0.026,177.22,172.61,Refunded
ORD-004930,CUST-01276,PROD-0038,2025-05-18,3,0.057,734.76,692.88,Completed
ORD-004931,CUST-00972,PROD-0071,2026-05-17,1,0.007,419.06,416.13,Completed
ORD-004932,CUST-00726,PROD-0034,2024-08-17,3,0.073,1483.26,1374.98,Completed
ORD-004933,CUST-00246,PROD-0012,2026-06-27,1,0.015,494.72,487.3,Refunded
ORD-004934,CUST-00926,PROD-0006,2025-11-03,6,0.09,1866.06,1698.11,Completed
ORD-004935,CUST-01354,PROD-0027,2026-07-06,2,0.105,370.54,331.63,Completed
ORD-004936,CUST-00496,PROD-0045,2025-06-27,1,0.016,291.04,286.38,Completed
ORD-004937,CUST-01104,PROD-0021,2025-12-21,1,0.039,451.82,434.2,Completed
ORD-004938,CUST-01252,PROD-0043,2026-06-01,1,0.057,95.55,90.1,Completed
ORD-004939,CUST-00536,PROD-0017,2026-01-05,5,0.051,1591.85,1510.67,Completed
ORD-004940,CUST-01109,PROD-0059,2026-02-26,6,0.107,2177.46,1944.47,Completed
ORD-004941,CUST-01577,PROD-0027,2026-04-14,1,0.014,185.27,182.68,Completed
ORD-004942,CUST-01092,PROD-0001,2024-08-25,4,0.013,1303.24,1286.3,Completed
ORD-004943,CUST-01898,PROD-0032,2025-12-14,1,0.12,304.48,267.94,Completed
ORD-004944,CUST-02079,PROD-0059,2025-06-17,2,0.031,725.82,703.32,Completed
ORD-004945,CUST-00759,PROD-0017,2026-05-15,1,0.038,318.37,306.27,Refunded
ORD-004946,CUST-01692,PROD-0036,2025-05-12,1,0.088,252.55,230.33,Completed
ORD-004947,CUST-01288,PROD-0072,2026-06-20,1,0.019,61.63,60.46,Completed
ORD-004948,CUST-01712,PROD-0035,2026-05-28,1,0.061,436.73,410.09,Refunded
ORD-004949,CUST-01886,PROD-0056,2026-06-05,1,0.033,231.72,224.07,Completed
ORD-004950,CUST-01387,PROD-0048,2024-10-02,2,0.038,177.76,171.01,Completed
ORD-004951,CUST-00018,PROD-0019,2026-07-03,1,0.035,310.1,299.25,Completed
ORD-004952,CUST-00176,PROD-0026,2024-12-29,2,0.02,394.22,386.34,Completed
ORD-004953,CUST-00828,PROD-0026,2026-05-07,1,0.039,197.11,189.42,Completed
ORD-004954,CUST-00663,PROD-0060,2026-07-12,1,0.006,86.6,86.08,Completed
